Date,A Shares,H Shares,CNYHKD,CSI300,Hang Seng Index
2005-05-18,6.642733,7.472734,0.9415,883.2,13627.01
2005-05-19,6.569816,7.389703999999999,0.9412,884.17,13698.93
2005-05-20,6.701067,7.178569,0.9414,882.76,13717.42
2005-05-23,6.562525,7.263023,0.9411,863.34,13699.13
2005-05-24,6.606275,7.178569,0.9396,868.46,13719.32
2005-05-25,6.547941000000001,7.220797,0.94,868.45,13562.06
2005-05-26,6.314607,7.136342999999999,0.94,857.33,13569.99
2005-05-27,6.300024,7.178569,0.9398,849.51,13714.78
2005-05-30,6.4750239999999994,7.009662,0.9399,855.61,13845.1
2005-05-31,6.372941,6.882982000000001,0.94,855.95,13867.07
2005-06-01,6.307315,6.882982000000001,0.94,837.53,13873.07
2005-06-02,6.336481,6.9252080000000005,0.9403,818.38,13814.58
2005-06-03,6.2562739999999994,6.840755000000001,0.9404,818.03,13818.45
2005-06-06,6.2708580000000005,6.840755000000001,0.9402,839.0,13860.55
2005-06-07,6.402107,6.798528,0.9402,837.28,13837.29
2005-06-08,6.817734,6.967435000000001,0.9401,905.77,13898.55
2005-06-09,6.650025,6.882982000000001,0.94,912.6,13898.31
2005-06-10,6.562525,6.967435000000001,0.9399,894.56,13934.76
2005-06-13,6.518775,6.798528,0.9395,892.96,13952.02
2005-06-14,6.555233,6.967435000000001,0.9393,883.54,13904.81
2005-06-15,6.5041910000000005,6.967435000000001,0.9393,866.83,13914.3
2005-06-16,6.438566000000001,7.009662,0.9394,879.24,13833.53
2005-06-17,6.526066,7.178569,0.9394,880.35,13912.03
2005-06-20,6.372941,6.967435000000001,0.9394,906.26,13945.77
2005-06-21,6.300024,6.967435000000001,0.9389,896.17,13979.35
2005-06-22,6.343774,7.009662,0.9386,900.65,14161.02
2005-06-24,6.351066,6.9252080000000005,0.9392,898.3,14230.29
2005-06-27,6.482316,7.0941160000000005,0.9389,916.04,14176.04
2005-06-28,6.4896080000000005,7.009662,0.9389,903.72,14287.44
2005-06-29,6.5844,7.009662,0.9388,898.9,14277.28
2005-06-30,6.547941000000001,7.051889,0.9385,878.69,14201.06
2005-07-04,6.409399,7.136342999999999,0.9393,855.93,14177.87
2005-07-05,6.321898,7.0941160000000005,0.9388,849.68,14124.8
2005-07-06,6.314607,7.136342999999999,0.9392,842.56,14149.93
2005-07-07,6.423982,7.051889,0.9392,844.73,14030.81
2005-07-08,6.423982,6.9252080000000005,0.9393,829.49,13964.47
2005-07-11,6.358357,7.009662,0.9398,824.1,14157.24
2005-07-12,6.423982,6.882982000000001,0.9396,851.82,14146.95
2005-07-13,6.285439,6.840755000000001,0.9399,846.23,14307.3
2005-07-14,6.300024,7.009662,0.9396,849.59,14491.54
2005-07-15,6.248982,6.882982000000001,0.9395,841.0,14504.29
2005-07-18,6.183356,6.882982000000001,0.9392,833.0,14567.0
2005-07-19,6.197939,6.9252080000000005,0.9396,835.61,14567.74
2005-07-20,6.2562739999999994,7.136342999999999,0.9397,842.64,14602.7
2005-07-21,6.2562739999999994,7.136342999999999,0.9575,843.99,14620.14
2005-07-22,6.300024,7.3474770000000005,0.9579,859.69,14786.46
2005-07-25,6.455856,7.0941160000000005,0.9585,856.86,14794.03
2005-07-26,6.567163000000001,7.178569,0.9589,876.48,14769.93
2005-07-27,6.6191059999999995,7.009662,0.9586,894.01,14801.86
2005-07-28,6.596845,7.136342999999999,0.9584,890.89,14813.32
2005-07-29,6.52264,7.136342999999999,0.9591,888.16,14880.98
2005-08-01,6.5003779999999995,7.136342999999999,0.9591,891.61,14978.88
2005-08-02,6.53748,7.3474770000000005,0.9593,903.6,15137.08
2005-08-03,6.66363,7.178569,0.9591,909.57,15118.5
2005-08-04,6.52264,7.136342999999999,0.9594,904.15,15111.54
2005-08-05,6.552322,7.136342999999999,0.9590000000000001,923.8,15051.32
2005-08-08,6.507798,7.136342999999999,0.9584,927.47,15108.94
2005-08-09,6.515219,6.967435000000001,0.9587,933.09,15047.84
2005-08-10,6.604266,7.051889,0.9584,940.37,15346.41
2005-08-11,6.871403999999999,7.0941160000000005,0.9593,953.99,15445.2
2005-08-12,6.648788000000001,7.263023,0.9595,938.32,15450.95
2005-08-15,6.96045,7.0941160000000005,0.9594,954.5,15466.06
2005-08-16,7.012395,7.263023,0.9595,945.06,15443.62
2005-08-17,6.975291,7.263023,0.9595,953.01,15449.58
2005-08-18,6.715574,7.3474770000000005,0.9592,920.67,15148.09
2005-08-19,6.767517,7.0941160000000005,0.9589,923.04,15038.61
2005-08-22,6.938189,7.263023,0.9588,931.67,15218.63
2005-08-23,6.797199000000001,6.967435000000001,0.9596,923.41,14973.89
2005-08-24,6.81204,6.967435000000001,0.9597,930.65,14873.85
2005-08-25,6.66363,6.9252080000000005,0.9593,930.12,14889.1
2005-08-26,6.6191059999999995,7.009662,0.9595,928.26,14982.89
2005-08-29,6.596845,6.967435000000001,0.9596,917.37,14836.97
2005-08-30,6.66363,7.136342999999999,0.9597,914.88,14922.22
2005-08-31,6.715574,7.263023,0.9595,927.92,14903.55
2005-09-01,6.7378350000000005,7.136342999999999,0.9597,944.56,15143.75
2005-09-02,6.708153,6.9252080000000005,0.9597,947.87,15221.89
2005-09-05,6.708153,6.967435000000001,0.9598,952.72,15227.83
2005-09-06,6.596845,7.009662,0.9601,936.61,15160.78
2005-09-07,6.633947999999999,7.051889,0.9599,952.76,15224.57
2005-09-08,6.604266,7.0941160000000005,0.9595,955.28,15166.17
2005-09-09,6.544901,7.0941160000000005,0.9590000000000001,949.07,15165.77
2005-09-12,6.574584,7.0941160000000005,0.9592,949.51,15199.79
2005-09-13,6.596845,7.136342999999999,0.9588,963.77,15070.56
2005-09-14,6.6191059999999995,7.0941160000000005,0.9590000000000001,970.19,15086.62
2005-09-15,6.559742999999999,7.009662,0.9592,969.6,15041.02
2005-09-16,6.596845,7.009662,0.9597,967.5,14983.2
2005-09-20,6.826881,7.0941160000000005,0.9596,961.92,15241.86
2005-09-21,6.611686,7.009662,0.9596,944.41,15223.62
2005-09-22,6.433594,6.967435000000001,0.9595,923.27,15179.95
2005-09-23,6.396491,7.009662,0.9590000000000001,916.15,15143.97
2005-09-26,6.396491,7.051889,0.9587,918.49,15274.31
2005-09-27,6.359389,7.0941160000000005,0.9587,904.21,15189.88
2005-09-28,6.277761,6.9252080000000005,0.9587,903.72,15221.46
2005-09-29,6.159033999999999,7.136342999999999,0.9588,915.98,15431.25
2005-09-30,6.188717,7.051889,0.9587,917.39,15428.52
2005-10-10,6.084829,6.9252080000000005,0.9593,907.32,14898.77
2005-10-12,6.203557,6.714074,0.9590000000000001,923.49,14575.02
2005-10-13,6.10709,6.840755000000001,0.9592,916.5,14621.83
2005-10-14,5.995782,6.629621,0.9589,904.83,14485.88
2005-10-17,5.877055,6.545166,0.9592,897.62,14541.35
2005-10-18,5.921577,6.714074,0.9590000000000001,902.37,14597.4
2005-10-19,5.750906,6.545166,0.9588,898.74,14372.76
2005-10-20,5.595073999999999,6.6718470000000005,0.9588,899.92,14408.94
2005-10-21,5.736064,6.6718470000000005,0.9585,904.41,14487.85
2005-10-24,5.802849,6.756301,0.9583,906.65,14402.35
2005-10-25,5.66186,6.756301,0.9586,894.27,14424.88
