Date,A Shares,H Shares,CNYHKD,CSI300,Hang Seng Index
2015-05-12,13.93,6.08,1.2484,4747.42,27407.18
2015-05-13,13.18,5.91,1.2493,4718.44,27249.28
2015-05-14,13.54,6.02,1.2498,4700.78,27286.55
2015-05-15,13.01,6.03,1.2489,4617.47,27822.28
2015-05-18,12.76,5.89,1.2493,4575.14,27591.25
2015-05-19,13.0,6.02,1.2489,4731.22,27693.54
2015-05-21,14.3,6.56,1.2512,4840.98,27523.72
2015-05-22,14.49,6.22,1.2508,4951.34,27992.83
2015-05-26,14.96,6.32,1.2496,5198.92,28249.86
2015-05-27,14.37,6.12,1.251,5181.43,28081.21
2015-05-28,14.24,5.93,1.2503,4834.01,27454.31
2015-05-29,13.38,5.82,1.251,4840.83,27424.19
2015-06-01,13.85,6.08,1.2511,5076.18,27597.16
2015-06-02,13.98,5.89,1.2513,5161.87,27466.72
2015-06-03,13.63,5.84,1.251,5143.59,27657.47
2015-06-04,13.22,5.57,1.2502,5181.42,27551.89
2015-06-05,13.73,5.5,1.2498,5230.55,27260.16
2015-06-08,14.93,5.61,1.2491,5353.75,27316.28
2015-06-09,14.31,5.31,1.2494,5317.46,26989.52
2015-06-10,14.01,5.1,1.2492,5309.11,26687.64
2015-06-11,13.76,5.07,1.249,5306.59,26907.85
2015-06-12,14.29,5.33,1.2488,5335.12,27280.54
2015-06-15,14.75,5.28,1.2487,5221.17,26861.81
2015-06-16,13.64,5.08,1.2486,5064.82,26566.7
2015-06-17,13.97,5.18,1.2485,5138.83,26753.79
2015-06-18,13.78,5.35,1.2488,4930.55,26694.66
2015-06-19,12.4,5.1,1.2483,4637.05,26760.53
2015-06-23,12.57,5.23,1.2491,4786.09,27333.46
2015-06-24,13.18,5.26,1.2489,4880.13,27404.97
2015-06-25,13.51,5.28,1.2486,4706.52,27145.75
2015-06-26,12.16,4.95,1.2485,4336.19,26663.87
2015-06-29,11.95,4.82,1.2486,4191.55,25966.98
2015-06-30,12.48,5.01,1.2501,4473.0,26250.03
2015-07-02,10.6,4.87,1.2494,4108.0,26282.32
2015-07-03,9.54,4.65,1.2494,3885.92,26064.11
2015-07-06,8.59,4.25,1.2487,3998.54,25236.28
2015-07-07,7.89,3.81,1.2488,3928.0,24975.31
2015-07-08,7.1,3.51,1.2485,3663.04,23516.56
2015-07-09,7.81,4.06,1.2485,3897.63,24392.79
2015-07-10,8.59,4.3,1.2483,4106.56,24901.28
2015-07-13,9.45,4.46,1.2486,4211.81,25224.01
2015-07-14,8.93,4.3,1.2484,4112.15,25120.91
2015-07-15,8.04,4.08,1.2483,3966.76,25055.76
2015-07-16,8.15,4.17,1.2483,3997.36,25162.78
2015-07-17,8.64,4.21,1.2482,4151.5,25415.27
2015-07-20,9.5,4.26,1.2482,4160.61,25404.81
2015-07-21,9.58,4.22,1.2482,4166.01,25536.43
2015-07-22,10.0,4.14,1.2482,4157.16,25282.62
2015-07-23,11.0,4.38,1.2483,4250.81,25398.85
2015-07-24,11.06,4.23,1.2483,4176.28,25128.51
2015-07-27,9.95,3.8,1.2483,3818.73,24351.96
2015-07-28,9.23,3.87,1.2483,3811.09,24503.94
2015-07-29,10.18,4.03,1.2485,3930.38,24619.45
2015-07-30,10.0,3.96,1.2487,3815.41,24497.98
2015-07-31,10.13,3.96,1.2485,3816.7,24636.28
2015-08-03,9.15,3.85,1.2486,3829.24,24411.42
2015-08-04,10.05,3.95,1.2486,3948.16,24406.12
2015-08-05,10.19,4.03,1.2483,3866.9,24514.16
2015-08-06,10.57,4.35,1.2482,3831.85,24375.28
2015-08-07,11.63,4.94,1.2484,3906.94,24552.47
2015-12-28,9.96,3.32,1.1947,3727.63,21919.62
2015-12-29,9.59,3.43,1.1949,3761.87,21999.62
2015-12-30,9.13,3.37,1.1943,3765.18,21882.15
2015-12-31,9.02,3.52,1.1935,3731.0,21914.4
2016-01-04,8.12,3.39,1.1864,3469.07,21327.12
2016-01-05,7.81,3.56,1.1897,3478.78,21188.72
2016-01-06,8.12,3.5,1.1825,3539.81,20980.81
2016-01-07,7.32,3.4,1.1768,3294.38,20333.34
2016-01-08,7.26,3.46,1.1771,3361.56,20453.71
2016-01-11,6.84,3.35,1.1817,3192.45,19888.5
2016-01-12,6.82,3.21,1.1811,3215.71,19711.76
2016-01-13,6.43,3.22,1.1804,3155.88,19934.88
2016-01-14,6.53,3.26,1.181,3221.57,19817.41
2016-01-15,5.95,3.07,1.1835,3118.73,19520.77
2016-01-18,6.55,3.14,1.1855,3130.73,19237.45
2016-01-19,6.69,3.24,1.188,3223.13,19635.81
2016-01-20,6.63,3.04,1.1897,3174.38,18886.3
2016-01-21,6.17,2.83,1.1884,3081.35,18542.15
2016-01-22,6.28,2.84,1.1838,3113.46,19080.51
2016-01-25,6.33,2.88,1.1839,3128.89,19340.14
2016-01-26,5.7,2.76,1.1846,2940.51,18860.8
2016-01-27,5.49,2.7,1.1854,2930.35,19052.45
2016-01-28,5.08,2.66,1.1851,2853.76,19195.83
2016-01-29,5.46,2.75,1.1851,2946.09,19683.11
2016-02-01,5.27,2.71,1.1828,2901.05,19595.5
2016-02-02,5.48,2.74,1.1836,2961.33,19446.84
2016-02-03,5.43,2.73,1.1856,2948.64,18991.59
2016-02-04,5.5,2.71,1.1849,2984.76,19183.09
2016-02-05,5.46,2.72,1.1855,2963.79,19288.17
2016-02-15,5.33,2.67,1.1987,2946.71,18918.14
2016-02-16,5.86,2.85,1.195,3037.04,19122.08
2016-02-17,6.03,2.74,1.1929,3063.32,18924.57
2016-02-18,6.19,2.76,1.1933,3053.7,19363.08
2016-02-19,6.22,2.78,1.1919,3051.59,19285.5
2016-02-22,6.29,2.78,1.1915,3118.87,19464.09
2016-02-23,6.25,2.79,1.1905,3089.36,19414.78
2016-02-24,6.34,2.74,1.1897,3109.55,19192.45
2016-02-25,5.71,2.63,1.1894,2918.75,18888.75
2016-02-26,5.8,2.7,1.1882,2948.03,19364.15
2016-02-29,5.52,2.66,1.1866,2877.47,19111.93
2016-03-01,5.66,2.74,1.1865,2930.69,19407.46
2016-03-02,6.07,2.99,1.1867,3051.33,20003.49
2016-03-03,6.28,3.02,1.1897,3058.42,19941.76
2016-03-04,6.34,3.12,1.1929,3093.89,20176.7
2016-03-07,6.36,3.14,1.1918,3104.84,20159.72
2016-03-08,6.65,3.12,1.1941,3107.67,20011.58
2016-03-09,6.35,2.96,1.1924,3071.91,19996.26
2016-03-10,6.02,2.87,1.1931,3013.15,19984.42
2016-03-11,5.93,2.95,1.195,3018.28,20199.6
2016-03-14,6.09,3.0,1.1935,3065.69,20435.34
2016-03-15,5.99,2.94,1.1913,3074.78,20288.77
2016-03-16,6.02,2.96,1.1904,3090.03,20257.7
2016-03-17,6.12,3.01,1.1976,3124.2,20503.81
2016-03-18,6.27,3.06,1.1983,3171.96,20671.63
2016-03-21,6.42,3.11,1.1958,3249.44,20684.15
2016-03-22,6.3,3.03,1.1947,3225.79,20666.75
2016-03-23,6.29,3.03,1.1918,3236.09,20615.23
2016-03-24,6.11,2.96,1.1916,3181.85,20345.61
2016-03-29,5.9,2.98,1.192,3135.41,20366.3
2016-03-30,6.05,3.03,1.1986,3216.28,20803.39
2016-03-31,6.09,3.01,1.2019,3218.09,20776.7
2016-04-01,6.15,3.01,1.1964,3221.89,20498.92
2016-04-05,6.45,3.08,1.1975,3264.49,20177.0
2016-04-06,6.3,3.13,1.1967,3257.53,20206.67
2016-04-07,6.21,3.12,1.2003,3209.29,20266.05
2016-04-08,6.11,3.1,1.2002,3185.73,20370.4
2016-04-11,6.24,3.18,1.2005,3230.1,20440.81
2016-04-12,6.33,3.15,1.1996,3218.45,20504.44
2016-04-13,6.49,3.39,1.1971,3261.38,21158.71
2016-04-14,6.45,3.3,1.1965,3275.83,21337.81
2016-04-15,6.45,3.28,1.1976,3272.21,21316.47
2016-04-18,6.32,3.17,1.1977,3228.45,21161.5
2016-04-19,6.31,3.19,1.2005,3238.3,21436.21
2016-04-20,6.13,3.22,1.1991,3181.03,21236.31
2016-04-21,6.0,3.25,1.1966,3160.6,21622.25
2016-04-22,5.97,3.2,1.1934,3174.9,21467.04
2016-04-25,5.88,3.17,1.1946,3162.03,21304.44
2016-04-26,5.92,3.13,1.1944,3179.16,21407.27
2016-04-27,5.86,3.14,1.1937,3165.92,21361.6
2016-04-28,5.77,3.13,1.1978,3160.58,21388.03
2016-04-29,5.68,3.04,1.1976,3156.75,21067.05
2016-05-03,5.78,2.99,1.1951,3213.54,20676.94
2016-05-04,5.85,3.0,1.1922,3209.46,20525.83
2016-05-05,5.83,2.95,1.1923,3213.92,20449.82
